Year,Month,PCE,I_NS,I_ES,I_RS,I_chPI,X,IM,G,PGDP,GDP_nominal,GDP_real
2003,11,7934.663898661818,287.5773842850708,894.2469712254506,674.7754875021304,39.97747474276899,1095.1719705829598,1606.175464756181,2256.3540734175285,88.10249380093946,11576.591795661545,13139.913861936677
2003,12,7976.727317556907,287.6053010287006,890.4402491390917,681.6782846020008,43.88924389478876,1111.9807262310478,1630.8482389839046,2270.7551303177233,88.29248993427613,11632.228013786356,13174.651686055344
2004,1,8031.800404588267,286.3604163316632,880.4718558731297,687.2361363019979,42.831840147104316,1127.5529892156799,1656.6199819463727,2288.0610477984046,88.55501345604061,11687.694708309873,13198.230401841374
2004,2,8079.246544731185,286.53955629066854,878.7590359644616,696.1950567918838,47.287785348892,1141.7677738473876,1686.6760744497037,2303.614652437812,88.80244176479309,11746.734330962587,13227.940693427798
2004,3,8119.353050680546,288.1000273776682,884.6691081624087,708.1688069061189,56.58037450400368,1154.5792369369326,1720.4039436039245,2317.624299763783,89.03354477916628,11808.670960727537,13263.170628572738
2004,4,8150.921576509974,291.21462266820333,898.998703439643,723.428058548507,71.81824547353852,1165.8456738634916,1757.810799283995,2329.9498045780506,89.24317696214524,11874.365885797413,13305.628833489674
2004,5,8185.275856249965,295.00624421910896,911.4188344726144,735.194026151728,78.8790544206422,1173.4057825764767,1783.7453250540425,2343.320305455006,89.42777092752917,11938.7547784915,13350.164780654632
2004,6,8222.702567240061,299.37913311268767,921.9824620877424,743.677915299765,77.9027001058193,1177.6485435600307,1799.3438756619612,2357.529889966943,89.59205211032564,12001.479335711087,13395.696440720209
2004,7,8263.973910479297,304.2842784279251,930.2453157036218,748.4825060178766,68.11745699869485,1178.4236353505223,1803.9583733631293,2372.6117332393537,89.73652573056248,12062.180462854161,13441.773419077248
2004,8,8311.057781025142,308.1876014233286,939.1808781022014,754.1146869251905,61.319496962750975,1184.394643998627,1820.4326782938117,2383.156998800059,89.92809634274829,12120.979408943487,13478.523289035362
2004,9,8363.068308495564,311.22812014874637,948.7738061941768,760.6028070569326,57.46304603855413,1195.1817206508508,1847.6089483430585,2389.6312679605894,90.16137792668918,12178.340128202353,13507.269307823404
2004,10,8420.04493515811,313.351696005046,959.1416110671787,768.1800935368575,57.735894884609834,1211.284319837882,1886.6905739223666,2391.810247088372,90.43988328112282,12234.858223655687,13528.166755395872
2004,11,8467.237440124625,316.7252412442644,966.6010931225281,776.7246921513548,65.78945600277986,1226.6476594572239,1914.1544444063525,2399.5312926076826,90.66775678550759,12305.102430304105,13571.640974215612
